WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
"FAT DADDY'S, INC.",STEWART,NOT REPORTED,67,Groundwater under influence of surface water,Active,TN0004773,False,False,[],[]
"FATE SANDERS MARINA, LLC",RUTHERFORD,NOT REPORTED,150,Groundwater under influence of surface water,Active,TN0004390,False,False,[],[]
FIRST BAPTIST CHURCH OF MEDINA,GIBSON,NOT REPORTED,250,Ground water,Active,TN0005020,False,False,[],[]
FISH SPRINGS MARINA,CARTER,NOT REPORTED,382,Ground water,Active,TN0002433,False,False,[],[]
FLATWOODS METHODIST CHURCH,BENTON,NOT REPORTED,65,Ground water,Active,TN0003018,False,False,[],[]
FORT LOUDOUN YACHT CLUB,KNOX,NOT REPORTED,135,Ground water,Active,TN0004370,False,False,[],[]
FRENCH BROAD BAPTIST CHURCH,JEFFERSON,NOT REPORTED,80,Ground water,Active,TN0004009,False,False,[],[]
FRIENDSHIP BAPTIST ST CHURCH,MADISON,NOT REPORTED,245,Ground water,Active,TN0002464,False,False,[],[]
FRIENDSHIP FAMILY RESORTS,SULLIVAN,NOT REPORTED,47,Ground water,Active,TN0004368,False,False,[],[]
FRIENDSHIP MARINA,SULLIVAN,NOT REPORTED,98,Ground water,Active,TN0009774,False,False,[],[]
FUN ZONE AMUSEMENTS,MADISON,NOT REPORTED,60,Ground water,Active,TN0005139,False,False,[],[]
GATOR POINT ENTERPRISES LLC,JEFFERSON,NOT REPORTED,60,Ground water,Active,TN0005110,False,False,[],[]
GILES FLEA MARKET,CLAIBORNE,NOT REPORTED,200,Ground water,Active,TN0005012,False,False,[],[]
GILMORE DOCK,GRAINGER,NOT REPORTED,50,Ground water,Active,TN0002524,False,False,[],[]
GLENROCK WATER SYSTEM,WAYNE,NOT REPORTED,50,Ground water,Active,TN0001329,False,False,[],[]
GRASSHOPPER CREEK CAMPGROUND,HAMILTON,NOT REPORTED,100,Groundwater under influence of surface water,Active,TN0004176,False,False,[],[]
GRAYSBURG HILLS GOLF COURSE,GREENE,NOT REPORTED,75,Groundwater under influence of surface water,Active,TN0005099,False,False,[],[]
GREEN COVE TRAILER CAMP,MONROE,NOT REPORTED,65,Ground water,Active,TN0004397,False,False,[],[]
"GREENBRIER CAMPGROUND, LLC.",SEVIER,NOT REPORTED,300,Ground water,Active,TN0001482,False,False,[],[]
"GREENLEE CG, RV & MARINE, LLC",GRAINGER,NOT REPORTED,200,Ground water,Active,TN0002506,False,False,[],[]
GREENLEE OF MAY SPRINGS,GRAINGER,NOT REPORTED,500,Ground water,Active,TN0004204,False,False,[],[]
HALFWAY MARKET,HENRY,NOT REPORTED,50,Ground water,Active,TN0005066,False,False,[],[]
HALL'S GROCERY STORE,POLK,NOT REPORTED,30,Ground water,Active,TN0004986,False,False,[],[]
HARMON CREEK BOAT DOCK,BENTON,NOT REPORTED,25,Ground water,Active,TN0004738,False,False,[],[]
HARMONY FAMILY CENTER AT MONTVALE,BLOUNT,NOT REPORTED,100,Ground water,Active,TN0001932,False,False,[],[]
HARTFORD WELCOME CENTER,COCKE,NOT REPORTED,1001,Ground water,Active,TN0004791,False,False,[],[]
HIDDEN CREEK CMPG/CONV. STORE,HENRY,NOT REPORTED,162,Ground water,Active,TN0005164,False,False,[],[]
HIDDEN SPRINGS RESORT,SEVIER,NOT REPORTED,500,Ground water,Active,TN0005048,False,False,[],[]
HIDDEN VALLEY LAKES #1,HICKMAN,NOT REPORTED,50,Ground water,Active,TN0004571,False,False,[],[]
HIDDEN VALLEY LAKES #2,HICKMAN,NOT REPORTED,35,Ground water,Active,TN0004758,False,False,[],[]
HIDDEN VALLEY LAKES #3,HICKMAN,NOT REPORTED,30,Ground water,Active,TN0004759,False,False,[],[]
HIDDEN VALLEY LAKES #5,HICKMAN,NOT REPORTED,50,Ground water,Active,TN0004763,False,False,[],[]
HIWASSEE BAPTIST CHURCH,MCMINN,NOT REPORTED,30,Ground water,Active,TN0001214,False,False,[],[]
HIWASSEE OUTFITTERS,POLK,NOT REPORTED,50,Ground water,Active,TN0002136,False,False,[],[]
"HIWASSEE WHITEWATER CO, LLC",POLK,NOT REPORTED,50,Ground water,Active,TN0005189,False,False,[],[]
HOLTS BAPTIST CHURCH,HAMBLEN,NOT REPORTED,150,Ground water,Active,TN0002047,False,False,[],[]
HOMEPLACE - LBL,STEWART,NOT REPORTED,400,Ground water,Active,TN0004193,False,False,[],[]
HONEY CREEK SUBDIVISION,GRAINGER,NOT REPORTED,50,Ground water,Active,TN0004691,False,False,[],[]
HONEYMOON HILLS OF GATLINBURG,SEVIER,NOT REPORTED,36,Ground water,Active,TN0004638,False,False,[],[]
