WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
LAKE JENNIE EVANGELICAL COVENANT CHURCH,MEEKER,NOT REPORTED,45,Ground water,Active,MN5470129,False,False,[],[]
LAKE LEANDER PICNIC EAST USFS,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5690513,False,False,[],[]
LAKE LETOKA REST AREA MNDOT,DOUGLAS,NOT REPORTED,1001,Ground water,Active,MN5210121,False,False,[],[]
LAKE LIZZIE SHORES RESORT,OTTER TAIL,NOT REPORTED,150,Ground water,Active,MN5560328,False,False,[],[]
LAKE LOUISE STATE PARK,MOWER,NOT REPORTED,60,Ground water,Active,MN5500092,False,False,[],[]
LAKE MARIA STATE PARK,WRIGHT,NOT REPORTED,45,Ground water,Active,MN5860375,False,False,[],[]
LAKE MARION PARK,MCLEOD,NOT REPORTED,40,Ground water,Active,MN5430168,False,False,[],[]
LAKE MARION SUPPER CLUB,MCLEOD,NOT REPORTED,100,Ground water,Active,MN5430040,False,False,[],[]
LAKE MILTONA GOLF CLUB,DOUGLAS,NOT REPORTED,100,Ground water,Active,MN5210138,False,False,[],[]
LAKE MINNEWASHTA REGIONAL PARK,CARVER,NOT REPORTED,25,Ground water,Active,MN5100121,False,False,[],[]
LAKE OF THE WOODS CAMPGROUND,LAKE OF THE WOODS,NOT REPORTED,50,Ground water,Active,MN5390087,False,False,[],[]
LAKE PEPIN CAMPGROUND AND TRAILER,GOODHUE,NOT REPORTED,280,Ground water,Active,MN5250249,False,False,[],[]
LAKE PEPIN GOLF COURSE,WABASHA,NOT REPORTED,150,Ground water,Active,MN5790239,False,False,[],[]
LAKE PEPIN REST AREA MNDOT,GOODHUE,NOT REPORTED,558,Ground water,Active,MN5250035,False,False,[],[]
LAKE REGION MENNONITE CHURCH,BECKER,NOT REPORTED,40,Ground water,Active,MN5030528,False,False,[],[]
LAKE RENO BAR AND GRILL,DOUGLAS,NOT REPORTED,40,Ground water,Active,MN5210513,False,False,[],[]
LAKE RENO RESORT,POPE,NOT REPORTED,38,Ground water,Active,MN5610062,False,False,[],[]
LAKE RIDGE RESORT,CROW WING,NOT REPORTED,25,Ground water,Active,MN5180406,False,False,[],[]
LAKE ROAD CHAPEL,LAKE OF THE WOODS,NOT REPORTED,50,Ground water,Active,MN5390060,False,False,[],[]
LAKE SARAH BAPTIST CHURCH,MURRAY,NOT REPORTED,160,Ground water,Active,MN5510026,False,False,[],[]
LAKE SHETEK LODGE & RCA,MURRAY,NOT REPORTED,30,Ground water,Active,MN5510053,False,False,[],[]
LAKE SHETEK STATE PARK,MURRAY,NOT REPORTED,25,Ground water,Active,MN5510042,False,False,[],[]
LAKE SHORE SUMMER BREEZE LLC,AITKIN,NOT REPORTED,25,Ground water,Active,MN5010318,False,False,[],[]
LAKE TRAILS BASE CAMP,LAKE OF THE WOODS,NOT REPORTED,25,Ground water,Active,MN5390090,False,False,[],[]
LAKE UNION EVANGELICAL COVENANT CHURCH,MEEKER,NOT REPORTED,50,Ground water,Active,MN5470122,False,False,[],[]
LAKE VENOAH COMMUNITY,CARLTON,NOT REPORTED,54,Ground water,Active,MN5090034,False,False,[],[]
LAKE VERMILION HOUSEBOATS,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5690151,False,False,[],[]
LAKE VERMILION STATE PARK,ST. LOUIS,NOT REPORTED,25,Surface water,Active,MN5691199,False,False,[],[]
LAKE VICTORIA LODGE RESORT,DOUGLAS,NOT REPORTED,50,Ground water,Active,MN5210035,False,False,[],[]
