WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
BEARTREE NO. 1,WASHINGTON,NOT REPORTED,150,Ground water,Active,VA1191315,False,False,[],[]
BEARTREE NO. 2,WASHINGTON,NOT REPORTED,25,Ground water,Active,VA1191316,False,False,[],[]
BEARTREE NO. 3,WASHINGTON,NOT REPORTED,150,Ground water,Active,VA1191317,False,False,[],[]
"BEAUTIFUL SOUTH, THE",LOUDOUN,NOT REPORTED,25,Ground water,Active,VA6107240,False,False,[],[]
BEAVER CREEK LAKE,ALBEMARLE,NOT REPORTED,40,Ground water,Active,VA2003140,False,False,[],[]
BEAVER DAM PARK (RANGER`S STATION),GLOUCESTER,NOT REPORTED,50,Ground water,Active,VA4073015,False,False,[],[]
BEAVER DAM PARK (RT. 606),GLOUCESTER,NOT REPORTED,250,Ground water,Active,VA4073004,False,False,[],[]
BEAVER HILLS GOLF CLUB,HENRY,NOT REPORTED,25,Ground water,Active,VA5089085,False,False,[],[]
BEDFORD MOOSE LODGE,BEDFORD,NOT REPORTED,101,Ground water,Active,VA5019682,False,False,[],[]
BEFORE + AFTER,RAPPAHANNOCK,NOT REPORTED,208,Ground water,Active,VA6157208,False,False,[],[]
BELIVEAU ESTATE WINERY,MONTGOMERY,NOT REPORTED,30,Ground water,Active,VA1121040,False,False,[],[]
BELLE ISLE STATE PARK,LANCASTER,NOT REPORTED,25,Ground water,Active,VA4103120,False,False,[],[]
BENNETT'S GRILL,CAMPBELL,NOT REPORTED,100,Ground water,Active,VA5031046,False,False,[],[]
BENT MOUNTAIN BISTRO,ROANOKE,NOT REPORTED,80,Ground water,Active,VA2161283,False,False,[],[]
BENT MOUNTAIN LIBRARY & COMMUNITY CENTER,ROANOKE,NOT REPORTED,25,Ground water,Active,VA2161042,False,False,[],[]
