WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
BRAZOS VALLEY WATER,PARKER,NOT REPORTED,25,Surface water,Active,TX1840161,False,False,[],[]
BREAK STOP 3,HARRIS,NOT REPORTED,240,Ground water,Active,TX1013087,False,False,[],[]
BRIARWOOD RETREAT CENTER,DENTON,NOT REPORTED,200,Ground water,Active,TX0610137,False,False,[],[]
BRISCOE MANOR,FORT BEND,NOT REPORTED,200,Ground water,Active,TX0790499,False,False,[],[]
BROADWAY EXPRESS,HOOD,NOT REPORTED,200,Ground water,Active,TX1110120,False,False,[],[]
BROADWAY FOOD MART,COLORADO,NOT REPORTED,200,Ground water,Active,TX0450065,False,False,[],[]
BROKE MILL RV PARK,VAL VERDE,NOT REPORTED,180,Ground water,Active,TX2330057,False,False,[],[]
BRONCO BEND RV PARK,BRAZORIA,NOT REPORTED,30,Ground water,Active,TX0200122,False,False,[],[]
BROOKHAVEN RETREAT,WOOD,NOT REPORTED,200,Ground water,Active,TX2500024,False,False,[],[]
BROOKSHIRE MWD LOVES TRUCK STOP,WALLER,NOT REPORTED,275,Ground water,Active,TX2370103,False,False,[],[]
BUCK SPRINGS BOTTLED WATER COMPANY,JASPER,NOT REPORTED,25,Surface water,Active,TX1210061,False,False,[],[]
BUCKHORN LAKE RESORT,KERR,NOT REPORTED,396,Ground water,Active,TX1330158,False,False,[],[]
BUDGET FOOD STORE 2,HARRIS,NOT REPORTED,250,Ground water,Active,TX1013117,False,False,[],[]
BUFFALO TRAIL BOY SCOUT RANCH,JEFF DAVIS,NOT REPORTED,300,Ground water,Active,TX1220019,False,False,[],[]
BULLFROGS & BUTTERFLIES RV PARK,ANGELINA,NOT REPORTED,66,Ground water,Active,TX0030106,False,False,[],[]
BULVERDE PLACE,COMAL,NOT REPORTED,200,Ground water,Active,TX0460232,False,False,[],[]
BULVERDE UNITED METHODIST CHURCH,BEXAR,NOT REPORTED,100,Ground water,Active,TX0150409,False,False,[],[]
BUMBLE BEE OCCASIONS,PARKER,NOT REPORTED,250,Ground water,Active,TX1840180,False,False,[],[]
BUTERA RV PARK,MONTGOMERY,NOT REPORTED,50,Ground water,Active,TX1700848,False,False,[],[]
BUTMAN METHODIST ENCAMPMENT,TAYLOR,NOT REPORTED,350,Ground water,Active,TX2210018,False,False,[],[]
BUZZARD ROOST RV BARN CAMPGROUND,VAL VERDE,NOT REPORTED,98,Ground water,Active,TX2330052,False,False,[],[]
BYOB WATER STORES,RUNNELS,NOT REPORTED,50,Surface water purchased,Active,TX2000007,False,False,[],[]
C & C GROCERY,BRAZORIA,NOT REPORTED,150,Ground water,Active,TX0200455,False,False,[],[]
CADILLAC RV,POTTER,NOT REPORTED,65,Ground water,Active,TX1880054,False,False,[],[]
